gender,job,workclass_DE,education_DE,marital.status_DE,race_DE,hours.per.week_DE,income_DE,company_DE,lat,long,city_pop,product_id_TE,brand_TE,user_id_TE,user_session_TE,shopping_mall_TE,trans_year,trans_month,amt,is_fraud
1,52,2,9,4,4,32,0,319,31.0,-82.8555,419,181,18,358,384,7,0,11,60.53,0
1,134,4,9,0,4,30,0,183,40.4308,-79.9205,687276,529,357,291,604,4,1,4,44.42,0
1,138,1,9,0,4,45,0,359,44.8232,-89.1665,3223,999,361,415,219,3,0,11,1008.65,1
1,51,2,1,0,4,38,0,220,38.577,-90.5255,92608,1403,274,331,497,6,0,2,213.41,0
0,146,1,15,0,4,32,0,107,36.8809,-82.0956,9521,470,46,237,525,6,1,4,20.82,1
0,0,2,15,5,4,46,0,339,38.8856,-77.1802,116155,1106,63,160,177,4,0,3,20.78,1
0,54,4,11,2,4,51,1,50,39.537,-83.455,22305,17,18,498,298,5,0,2,8.2,0
0,48,2,7,2,4,32,1,292,41.2639,-80.8164,75903,1439,120,577,316,5,0,4,1024.58,1
0,48,2,11,2,4,34,1,162,32.6786,-81.2455,302,1522,8,7,232,5,0,7,261.36,1
1,52,2,9,2,4,32,1,183,31.0,-82.8555,419,1511,209,110,563,4,0,2,883.36,1
0,24,2,9,2,4,32,1,237,37.6787,-122.478,107941,344,292,463,230,3,0,7,17.81,1
0,43,2,8,2,4,40,1,283,41.4193,-99.3844,73,852,292,178,524,9,0,4,12.95,1
0,51,2,9,2,4,59,1,241,33.1044,-81.0221,1352,968,283,169,289,3,0,6,22.34,1
1,146,2,11,2,4,41,1,50,40.1959,-92.4333,805,565,217,88,429,1,0,2,345.48,1
0,93,2,7,2,4,41,1,30,33.8714,-81.6559,3164,771,292,183,14,4,0,1,733.45,1
1,132,2,11,2,4,41,1,339,39.013000000000005,-86.5457,76,566,252,207,304,5,0,10,3.45,0
0,18,1,9,2,4,37,1,183,35.7382,-98.7388,1675,589,29,4,660,0,0,8,5.1,0
1,93,2,11,2,4,32,1,359,66.6933,-153.994,239,119,292,457,178,6,0,7,805.96,1
0,116,2,11,2,4,32,1,261,39.047,-122.9328,11256,624,53,176,30,2,0,10,5.41,0
1,78,2,11,2,4,32,1,50,41.0592,-73.7395,11250,618,324,191,766,7,0,1,26.36,0
1,127,2,11,2,4,37,1,78,39.0319,-88.4074,2092,1455,292,232,775,6,0,3,51.9,0
1,81,4,11,2,4,55,1,113,42.426,-83.15,673342,1094,357,197,210,3,0,7,1132.86,1
1,13,2,11,2,4,32,1,359,39.39,-88.9597,1532,171,292,267,544,3,1,6,85.54,0
1,159,2,15,2,4,36,1,183,43.7185,-72.4439,140,336,25,87,53,6,1,8,956.07,1
0,93,5,12,2,2,32,1,232,41.2496,-73.9446,3487,960,56,337,663,6,0,6,50.47,0
1,95,1,2,2,4,32,1,261,40.6747,-74.2239,124967,133,292,401,216,4,0,10,787.34,1
0,110,2,11,2,4,40,1,307,31.571,-86.2743,2566,1204,292,243,176,4,0,0,997.25,1
1,160,2,12,2,4,41,1,232,39.4558,-76.4147,5451,126,292,73,299,1,1,7,55.86,0
1,4,2,9,2,4,45,1,341,40.0235,-120.7986,128,158,357,47,293,8,0,1,342.05,0
0,15,2,9,2,4,32,1,118,46.0062,-86.2555,6469,1554,26,31,231,5,0,11,248.95,1
0,93,2,15,2,4,32,1,294,40.8095,-72.8229,3285,489,292,305,717,4,0,11,21.31,0
0,146,2,11,2,4,32,1,339,34.8698,-100.6806,513,1076,320,413,257,6,0,7,17.57,1
0,8,2,7,2,2,32,1,41,36.1183,-79.5685,12486,833,292,545,415,1,0,9,65.8,0
1,137,0,9,2,4,46,1,50,42.2665,-72.0821,4680,777,71,372,605,6,0,0,719.06,1
1,134,2,6,2,4,32,1,50,35.0583,-79.008,238602,1316,292,116,96,5,0,6,120.78,0
0,93,0,8,2,4,32,1,97,38.4121,-75.2811,718,194,18,510,499,7,0,6,1001.09,1
0,18,2,11,2,4,37,1,106,45.67100000000001,-121.8686,1288,552,292,311,556,5,0,2,75.97,0
0,51,0,12,2,4,32,1,359,32.6176,-86.9475,1412,794,75,119,632,4,1,4,437.52,1
1,90,2,11,2,4,41,1,319,39.2669,-119.8174,4290,1522,8,7,232,3,0,1,731.55,1
0,134,0,10,2,4,32,1,281,40.5891,-75.4645,166081,553,256,592,367,4,0,3,9.76,1
0,93,2,9,2,4,32,1,50,39.7562,-98.4462,242,770,292,183,14,9,0,6,21.33,0
0,8,2,15,2,4,41,1,14,37.9931,-100.9893,2691,126,292,73,299,7,0,0,55.58,0
1,13,1,11,2,4,32,1,130,30.5471,-88.4927,31702,811,299,428,724,3,1,8,440.92,1
1,40,2,7,2,4,46,1,359,39.0645,-95.6413,163415,1626,287,550,404,9,0,8,544.9,1
1,26,2,15,2,4,37,1,216,32.3374,-86.2715,214703,1446,120,577,316,0,0,6,69.4,0
1,97,2,9,2,4,41,1,30,38.9757,-77.0282,601723,1574,46,71,285,5,0,8,178.93,0
1,21,1,9,2,4,51,1,233,45.32899999999999,-98.0837,52,1265,292,502,189,8,1,7,1006.41,1
1,51,2,11,2,4,32,1,118,39.4336,-87.4101,137,1359,292,479,552,5,1,7,762.65,1
1,93,2,15,2,4,32,1,120,38.5234,-120.6763,832,904,154,571,265,5,1,7,48.2,0
1,72,5,12,2,4,32,1,107,43.2326,-86.2492,128715,936,37,192,311,2,0,2,11.79,1
1,51,2,15,2,4,55,1,359,43.5089,-93.4824,744,1499,292,514,752,5,0,6,90.96,0
0,65,2,9,2,4,37,1,326,41.6611,-73.0449,2376,610,183,624,286,4,0,0,83.31,0
1,86,2,12,2,4,37,1,122,33.4629,-86.7904,493806,165,357,280,396,2,0,0,777.94,1
1,48,2,11,2,2,51,1,149,41.1437,-72.2879,743,204,292,419,159,4,0,1,129.72,0
1,134,2,9,2,4,46,1,119,41.6964,-96.9858,1063,999,361,415,219,5,0,2,924.55,1
0,52,2,9,2,4,32,1,301,39.3199,-106.6596,61,191,18,521,407,4,1,0,103.7,0
0,31,2,9,2,4,32,1,294,41.1901,-74.0436,9993,593,28,343,260,7,0,11,2.18,0
0,143,2,15,2,4,59,0,359,38.4257,-81.9943,21902,881,292,435,765,4,0,10,9.48,0
1,43,2,15,2,4,32,1,241,29.5894,-98.5201,1595797,1425,276,361,760,0,0,10,2.35,0
0,103,3,11,2,4,9,1,74,26.4722,-81.8122,224256,1245,292,450,166,5,0,2,72.48,0
0,127,4,9,2,4,10,1,78,41.4802,-86.6919,1423,267,18,89,565,5,1,8,303.77,1
1,80,5,11,2,4,32,1,41,43.5835,-70.3457,18760,345,297,87,53,0,1,7,34.11,0
1,108,4,15,5,2,1,0,120,39.6991,-78.1762,3766,725,230,372,105,4,0,9,77.08,0
1,125,2,15,4,4,51,0,121,44.3566,-103.6999,1979,1269,292,502,189,5,0,1,3.25,0
1,88,2,11,4,4,32,0,341,40.4731,-80.9596,2208,0,205,247,330,4,0,6,977.69,1
1,158,2,1,3,1,32,0,322,43.6088,-83.95299999999999,67858,1521,218,7,232,1,0,5,864.02,1
0,12,4,15,4,4,32,0,359,38.1372,-81.5962,630,1144,112,61,619,8,1,7,16.56,0
0,51,2,11,0,4,23,0,50,38.8265,-82.1364,642,1038,78,610,36,2,0,9,66.28,0
0,86,2,11,4,4,24,0,50,46.1966,-118.9017,3684,17,18,498,298,6,1,8,3.14,0
1,52,2,15,4,4,32,0,21,35.4311,-105.9409,923,865,77,74,63,4,0,3,340.18,1
0,23,2,11,6,4,32,0,52,41.1558,-101.136,1789,771,292,183,14,5,0,9,34.17,0
0,41,4,9,0,4,32,0,78,35.173,-84.6544,4870,341,68,460,418,0,0,2,812.12,1
0,93,2,11,0,2,27,0,232,38.9311,-89.2463,1810,75,357,499,474,4,1,6,99.81,0
1,118,2,0,4,4,20,0,50,42.1852,-74.6178,1988,1510,209,110,563,5,1,6,324.71,1
1,100,2,7,0,4,32,0,50,40.9661,-76.8575,645,59,18,14,379,8,0,5,12.17,1
1,88,2,1,3,4,32,0,183,40.4731,-80.9596,2208,130,292,626,776,5,1,3,6.04,0
1,39,2,11,0,4,32,0,326,34.4959,-86.259,5901,159,357,47,293,2,0,6,99.57,0
1,51,2,15,4,4,22,0,294,39.6967,-78.8031,626,406,186,171,67,7,0,9,327.34,1
1,147,2,12,0,4,37,1,120,38.8564,-80.158,571,100,292,627,639,8,0,8,46.98,0
1,40,2,9,0,4,32,1,78,39.0645,-95.6413,163415,1204,292,243,176,3,0,8,21.09,0
0,135,2,15,0,4,32,0,241,39.1329,-95.7023,163415,100,292,628,131,6,1,7,312.42,1
1,93,2,9,4,4,40,0,233,40.5503,-79.3237,168,823,313,535,291,5,0,7,52.65,0
0,81,1,9,4,1,32,0,281,42.9373,-87.9943,13973,1055,292,584,60,3,0,11,10.59,1
0,93,2,2,4,4,32,0,117,26.3304,-81.5871,276002,1359,292,479,552,5,0,4,945.56,1
0,28,2,9,4,4,37,0,284,32.6205,-94.2,2807,130,292,629,546,5,0,5,78.98,0
1,66,0,9,4,4,37,0,321,32.6064,-83.2095,112,711,76,261,661,5,0,0,338.11,0
1,147,2,9,4,4,32,0,118,38.8564,-80.158,571,1104,63,160,177,5,1,6,127.41,0
1,51,2,9,4,4,30,0,50,45.7549,-84.447,95,610,183,624,286,5,0,8,320.76,1
1,47,0,9,4,4,32,0,106,42.8801,-117.281,641,30,146,569,432,6,1,6,869.93,1
0,123,2,11,0,4,51,0,232,40.3207,-110.436,302,178,18,510,499,4,1,6,23.84,1
0,124,1,0,4,4,32,0,50,40.2158,-83.9579,133,1142,175,388,342,1,1,4,322.87,1
1,48,2,11,4,4,34,0,339,32.425,-97.7742,47119,582,12,359,612,4,0,0,978.91,1
0,146,1,12,4,4,27,0,241,40.4603,-79.0097,922,770,292,183,14,3,0,9,80.62,0
1,116,2,15,0,4,41,0,313,36.385,-98.0727,1078,1055,292,584,60,2,0,10,8.95,1
0,0,2,9,4,4,32,0,107,37.9048,-86.524,344,1503,62,536,447,3,0,8,77.6,0
1,45,2,11,0,4,32,0,50,39.2136,-95.4404,2661,718,43,372,571,4,0,7,924.81,1
0,88,2,9,4,4,32,0,359,42.9147,-83.4845,6951,1248,190,502,189,5,1,3,106.56,0
1,127,2,11,0,2,32,0,107,39.0319,-88.4074,2092,581,159,194,529,4,0,6,5.16,0
0,43,2,9,0,4,32,0,183,48.8856,-103.0098,248,1250,190,276,303,0,0,6,17.34,0
0,134,2,9,4,4,32,0,246,37.9943,-88.9417,324,249,18,89,565,3,1,6,635.09,1
0,44,0,7,0,2,32,0,359,39.3716,-77.8229,1925,1229,190,223,242,5,0,5,58.22,0
0,30,2,11,0,4,43,0,118,33.0437,-81.7106,1100,948,56,337,663,6,1,6,19.87,1
0,44,2,11,0,4,30,0,121,47.5375,-95.9941,516,135,357,90,687,3,0,2,3.27,0
0,48,2,9,4,4,32,0,293,32.6786,-81.2455,302,342,25,460,418,5,0,3,6.31,0
0,113,2,11,2,4,32,0,312,42.4483,-95.1726,885,119,292,457,178,3,0,4,311.01,1
1,132,2,9,2,4,37,0,116,26.1184,-81.7361,276002,180,18,139,25,5,0,6,350.69,1
0,93,1,15,2,4,40,0,121,37.2409,-82.7696,230,931,138,571,265,3,0,10,800.94,1
1,119,1,9,2,4,15,0,43,41.1039,-72.3674,4299,1086,313,67,323,3,0,3,776.27,1
1,143,2,15,2,4,15,0,120,36.6966,-96.7869,471,1358,104,361,760,6,1,0,125.01,0
0,153,3,11,2,4,32,0,118,43.2237,-75.1612,1684,968,283,169,289,9,1,7,46.41,0
0,49,2,9,2,4,27,0,118,30.946,-83.2474,94325,1093,357,197,210,0,1,0,147.3,0
1,134,2,11,2,4,20,0,118,29.8872,-90.0331,55581,833,292,545,415,5,0,6,756.17,1
1,118,2,11,2,4,32,0,233,42.1852,-74.6178,1988,60,18,498,298,5,1,6,1105.6,1
0,69,1,15,2,4,32,0,301,42.2008,-79.8332,12478,186,18,139,25,5,0,2,1062.8,1
0,153,2,8,2,4,32,0,319,26.4215,-99.0025,18128,133,292,401,216,5,0,2,182.36,0
0,131,2,14,2,2,32,0,50,41.2419,-81.7453,7646,865,77,74,63,8,0,6,67.04,0
1,159,5,7,2,4,32,0,359,43.7185,-72.4439,140,189,18,315,613,4,1,8,796.1,1
1,77,2,11,2,4,32,0,59,40.7687,-80.3592,28425,275,1,377,154,6,0,9,304.86,1
0,31,2,15,2,4,39,0,140,27.4703,-81.4872,50835,1443,292,577,316,4,1,3,48.16,0
0,93,4,15,2,4,41,0,162,28.06,-82.4079,717255,736,203,372,500,6,0,5,1007.24,1
0,146,2,11,2,4,40,0,131,40.3406,-120.2824,104,13,229,247,330,6,1,4,759.29,1
0,79,3,15,2,4,32,0,120,41.0539,-106.0763,100,492,146,305,717,6,0,6,66.26,0
0,49,2,11,2,4,35,0,280,48.8878,-118.2105,149,1529,55,102,351,7,0,5,1.53,0
0,81,0,9,2,4,32,0,359,39.6251,-82.7552,4512,822,313,75,590,4,0,5,60.57,0
1,79,1,11,2,4,27,0,118,39.9347,-86.1633,910148,1072,292,625,475,9,0,7,266.85,1
0,113,2,15,2,4,32,0,319,41.4247,-105.4781,35371,163,292,419,159,7,0,10,133.99,0
1,106,2,7,2,4,37,0,120,30.2816,-99.241,2395,1429,107,290,273,2,0,2,122.62,0
1,0,2,15,2,4,32,0,50,42.18899999999999,-74.9229,782,1351,65,331,497,6,0,6,1288.29,1
1,149,2,15,2,3,32,0,107,38.1981,-86.6821,965,32,357,267,544,2,1,7,980.76,1
0,81,1,9,2,4,32,0,317,42.8948,-74.8209,824,1466,191,455,589,5,1,7,31.02,0
0,93,2,15,2,4,51,0,116,33.8714,-81.6559,3164,366,341,373,357,9,0,1,1167.88,1
1,114,1,9,2,4,63,0,50,40.0987,-84.6342,22930,741,340,261,661,4,1,7,3.17,0
1,134,2,12,2,4,51,0,120,38.6411,-100.138,269,1072,292,630,443,4,0,5,44.72,0
1,0,2,11,2,4,23,0,241,30.5668,-90.482,8512,171,292,267,544,6,1,3,893.46,1
0,27,2,7,2,4,32,0,183,37.1788,-82.695,502,438,292,200,723,5,0,7,28.43,0
0,112,3,9,2,4,59,0,116,31.929,-97.6443,2526,1076,320,413,257,5,0,9,18.89,1
1,152,2,15,2,4,32,0,359,29.0393,-95.4401,28739,24,362,267,544,6,0,0,321.81,1
1,157,0,11,2,4,41,0,239,43.3526,-102.5411,1126,180,18,161,136,4,0,11,73.13,0
1,27,2,11,2,2,32,0,118,32.1482,-99.1872,1897,1521,218,7,232,4,0,7,48.28,0
1,36,2,7,2,4,32,0,120,40.7641,-84.0973,86954,1293,292,502,189,8,1,0,12.17,1
1,81,5,15,2,4,32,0,50,37.2692,-82.9161,798,171,292,267,544,1,0,2,35.42,0
1,48,2,8,2,4,41,0,339,34.4596,-93.6743,1383,101,292,115,127,9,0,1,179.56,0
1,148,4,11,2,4,32,0,183,47.2271,-117.0819,895,75,357,499,474,0,0,1,7.33,1
1,119,2,11,2,4,27,0,354,41.1039,-72.3674,4299,6,18,393,667,7,0,3,716.52,1
0,144,2,15,2,4,41,0,183,33.431,-93.8765,36438,1056,292,584,60,2,0,5,211.53,0
0,51,5,15,2,4,32,0,339,43.7857,-124.1437,260,565,217,88,429,9,1,3,698.9,1
1,126,2,3,2,4,15,0,127,42.074,-74.453,397,960,56,353,582,9,0,3,327.16,1
0,146,4,15,2,2,32,0,301,40.4603,-79.0097,922,16,18,14,379,7,0,1,10.39,0
1,147,1,14,0,2,32,0,183,39.283,-82.3977,341,974,82,432,57,8,1,8,8.26,1
0,129,2,11,0,4,32,0,359,32.5317,-92.176,54185,582,12,359,612,4,0,0,802.95,1
0,149,5,15,0,4,30,0,233,37.0581,-86.1938,6841,1072,292,631,502,2,0,11,9.74,0
0,97,2,9,4,4,51,0,261,41.0001,-78.2357,3688,1574,46,71,285,7,0,10,193.64,0
0,6,2,6,4,4,32,0,162,43.6498,-116.4306,84106,1072,292,632,200,9,0,2,91.53,0
1,144,2,11,4,2,23,0,233,43.9742,-71.1503,3807,75,357,499,474,4,0,2,778.32,1
0,81,2,1,0,2,32,0,50,43.7893,-75.4156,8830,360,59,157,458,5,0,10,835.29,1
0,113,2,15,4,4,12,0,359,38.4549,-122.2564,94014,1187,154,124,256,0,0,7,8.98,1
0,61,2,11,4,2,23,0,50,33.8419,-117.6043,233717,107,146,484,115,6,0,3,4.7,0
1,12,2,15,0,4,46,0,183,38.388000000000005,-79.9906,365,1118,292,42,223,4,0,3,16.6,1
0,112,2,11,4,4,32,0,183,31.929,-97.6443,2526,934,309,582,10,6,0,4,8.87,0
0,60,2,11,4,4,32,0,232,41.1826,-92.3097,1583,177,18,315,613,6,0,2,23.17,0
1,55,2,15,4,4,15,0,232,47.8342,-90.0476,272,741,340,261,661,6,0,3,8.24,1
0,27,2,7,4,4,15,0,50,41.5646,-91.0859,533,1512,209,110,563,7,1,3,794.74,1
0,57,1,15,4,4,23,0,234,35.1791,-91.2594,37,1071,292,398,445,1,0,7,1142.62,1
1,31,2,1,4,4,11,0,317,44.1554,-72.4847,970,1204,292,243,176,2,0,1,92.19,0
0,119,2,2,4,4,20,0,162,30.5012,-87.8835,27829,1097,63,438,506,7,0,7,811.41,1
1,61,2,15,4,2,15,0,333,36.115,-84.0438,4729,1520,292,7,232,6,0,4,1104.91,1
0,128,2,15,4,0,20,0,246,42.1939,-76.7361,520,6,18,393,667,4,1,3,80.94,0
1,48,2,15,4,4,27,0,78,34.4596,-93.6743,1383,976,283,633,387,6,0,5,123.68,0
0,51,2,15,4,4,32,0,248,34.347,-87.7154,5778,952,292,337,663,9,0,11,5.91,0
0,61,4,0,3,4,11,0,50,41.4768,-95.3509,2036,101,292,401,216,8,1,7,277.72,1
1,93,2,15,4,4,22,0,183,38.5769,-122.4477,3661,162,292,319,155,8,1,8,1016.08,1
0,119,5,7,4,4,15,0,139,41.1949,-89.4409,754,951,292,67,323,4,0,10,19.79,1
0,93,2,11,4,4,12,0,183,38.9424,-84.09200000000001,12349,1204,292,243,176,6,0,10,19.17,1
0,107,2,11,4,4,11,0,321,36.3011,-91.5281,4726,1582,59,596,568,6,0,9,246.0,1
0,51,2,15,4,4,20,0,359,44.8021,-122.7624,9587,992,292,180,533,4,0,6,7.51,0
1,31,2,15,4,4,12,0,343,38.4921,-85.4524,564,1443,292,577,316,6,0,3,24.88,0
0,81,2,15,4,4,23,0,174,39.8355,-84.2613,479994,161,357,47,293,2,0,9,47.9,0
0,127,2,13,3,4,32,0,240,36.0788,-81.1781,3495,65,146,341,161,0,0,11,1.5,0
0,122,2,11,4,4,32,0,359,42.1001,-73.3611,2121,1458,193,113,7,8,0,2,3.16,0
0,31,2,11,3,4,32,0,120,27.9551,-82.2966,79613,758,203,402,324,6,1,7,104.99,0
0,79,2,9,4,2,24,0,50,41.4682,-72.5751,5438,970,322,432,57,6,0,2,14.13,0
1,39,2,6,0,4,23,0,233,34.4959,-86.259,5901,362,227,157,458,2,0,3,8.47,0
0,52,2,11,6,4,20,0,359,39.8127,-120.6405,1725,529,357,291,604,6,0,0,336.71,1
1,152,2,15,4,4,23,0,341,41.1464,-81.5107,47772,652,292,418,88,0,1,7,98.64,0
0,51,2,11,4,2,20,0,233,31.3833,-95.0619,43,130,292,43,47,0,1,0,9.9,0
0,134,1,11,4,4,12,0,339,37.9943,-88.9417,324,563,139,517,587,7,1,0,656.32,0
1,127,2,9,4,4,32,0,78,39.0319,-88.4074,2092,1262,292,502,189,7,0,1,900.88,1
1,0,2,6,4,4,11,0,120,34.1572,-77.9141,186140,1056,292,584,60,5,1,4,936.55,1
0,136,2,6,4,4,27,0,337,41.1573,-88.0619,1617,1515,234,110,563,1,0,6,625.52,1
1,0,2,1,4,4,13,0,118,37.5802,-80.5248,2443,130,292,170,329,5,0,2,742.01,1
0,18,2,15,4,4,28,0,50,31.6591,-96.8094,263,188,18,510,499,7,1,3,9.45,0
0,134,2,15,4,4,8,0,50,39.9934,-81.8024,1443,976,283,633,387,6,0,2,90.31,0
0,51,2,11,2,4,51,0,196,33.1044,-81.0221,1352,613,69,133,392,4,0,1,9.15,0
0,119,3,11,2,4,51,0,338,30.5012,-87.8835,27829,673,292,228,140,8,0,3,71.55,0
0,146,2,15,2,4,41,0,232,39.6704,-89.8588,1213,126,292,490,566,7,0,3,1147.45,1
0,87,4,6,2,4,64,0,359,45.8327,-91.0144,1478,657,292,482,471,3,0,6,6.9,0
1,93,2,11,2,4,32,0,183,38.6476,-78.7717,4367,1029,292,353,582,8,1,3,88.98,0
1,79,2,8,2,4,41,0,347,34.4793,-87.4769,1312,865,77,74,63,4,1,7,10.06,0
1,42,0,11,2,4,32,0,62,40.1008,-80.0652,632,492,146,305,717,5,0,1,870.11,1
1,159,2,15,2,4,37,0,261,43.7185,-72.4439,140,1626,287,550,404,7,0,4,30.39,0
1,51,2,1,2,2,32,0,50,32.8357,-79.8217,20478,1183,196,67,323,3,0,8,849.39,1
1,145,2,15,2,4,32,0,233,43.2064,-90.9405,153,947,292,556,584,5,1,8,16.59,1
0,148,4,9,2,4,59,0,183,45.5197,-123.8761,1530,183,18,315,613,1,1,7,22.0,1
0,60,2,11,2,4,41,0,43,36.3846,-89.4649,5577,398,46,171,67,4,0,8,8.09,0
0,28,2,15,2,4,32,0,140,33.9349,-80.8449,13717,887,292,605,133,9,1,4,7.25,1
0,152,2,11,2,4,37,0,107,44.0943,-69.4828,1643,249,18,89,565,6,0,0,5.45,0
0,122,4,11,2,4,41,0,89,44.0577,-76.0196,1271,74,146,569,432,6,0,7,774.74,1
1,134,2,5,2,4,46,0,232,43.745,-70.9092,1892,1470,191,455,589,4,0,4,1095.21,1
1,135,1,9,2,4,41,0,340,33.6028,-81.9748,46944,960,56,337,663,3,0,0,264.88,1
1,48,4,11,2,4,41,0,121,33.9143,-118.3493,93193,592,29,612,510,6,0,9,56.1,0
1,88,2,11,2,4,32,0,183,34.7031,-86.3068,653,186,18,139,25,6,0,9,123.74,0
0,51,2,15,2,4,37,0,116,33.9568,-81.1405,52126,819,299,634,480,6,0,10,2.01,0
0,5,2,15,2,4,36,0,359,39.596,-86.1309,78968,107,146,484,115,1,1,3,10.57,1
0,51,2,11,2,4,41,0,4,35.558,-77.2566,5903,1443,292,577,316,6,1,7,825.94,1
0,51,2,11,2,4,36,0,241,39.8016,-75.3478,504,126,292,490,566,5,0,6,26.21,0
0,10,4,11,2,4,67,0,248,39.9972,-88.6962,478,819,299,634,574,2,0,11,21.63,0
1,4,2,11,2,4,46,0,301,44.6873,-104.4414,110,1505,62,536,447,2,1,6,80.75,0
1,88,2,15,2,4,37,0,50,34.7031,-86.3068,653,1088,292,158,128,4,1,7,765.63,1
1,148,2,11,2,4,41,0,116,41.4798,-79.9403,1102,1422,292,170,329,7,0,2,433.33,0
1,134,3,15,2,4,32,0,79,41.6964,-96.9858,1063,1402,274,361,760,1,1,6,74.32,0
0,51,5,9,2,4,30,0,162,34.0287,-118.4924,92043,1206,292,243,176,6,0,5,4.08,0
0,24,4,11,2,4,32,0,183,38.9318,-89.9618,2401,864,77,297,188,5,0,2,4.33,0
0,81,2,11,2,4,32,0,53,39.6251,-82.7552,4512,243,292,581,34,7,1,0,52.85,0
0,145,4,7,2,4,55,0,50,30.7145,-88.0918,270712,698,198,311,556,7,0,4,224.94,1
0,135,2,13,2,4,32,0,359,39.1329,-95.7023,163415,1455,292,232,775,9,1,8,9.78,0
1,93,2,11,2,4,51,0,243,43.0172,-111.0292,471,1262,292,502,189,3,1,6,956.21,1
0,86,2,8,4,4,34,0,78,35.8312,-94.1187,2786,1501,60,514,752,4,0,1,293.92,1
0,79,2,11,0,4,46,0,120,40.6729,-73.5365,34496,224,143,101,354,3,0,5,77.63,0
0,29,2,15,6,2,30,0,233,41.8467,-74.1038,722,180,18,280,396,7,0,9,12.56,0
0,43,2,11,0,4,41,0,203,41.4193,-99.3844,73,342,25,460,418,6,0,4,1140.41,1
0,27,2,9,4,4,41,0,50,46.5901,-117.1692,761,973,292,432,57,7,1,3,23.82,0
0,123,2,11,4,4,46,0,359,39.8882,-79.8694,2379,126,292,73,299,6,0,8,47.46,0
0,0,4,9,0,2,51,0,341,38.8856,-77.1802,116155,1514,209,110,563,4,0,11,153.38,0
1,29,2,11,0,4,32,0,359,32.7185,-117.1593,1241364,1337,304,479,552,6,0,4,731.6,1
0,149,5,12,0,4,32,0,359,37.0581,-86.1938,6841,484,137,305,717,4,1,8,40.17,0
1,83,2,8,0,4,32,0,317,41.5205,-80.0573,5507,1345,104,361,760,0,0,4,776.7,1
1,134,2,11,4,4,37,0,60,38.832,-77.12,321490,621,158,191,766,7,1,8,321.37,1
1,51,2,11,4,2,37,0,50,42.4969,-83.2911,75830,102,292,476,486,5,1,8,81.06,0
0,51,2,15,4,4,51,0,116,35.0271,-85.2356,198659,1118,292,42,223,6,0,3,1030.21,1
1,43,1,12,4,4,46,0,30,39.0965,-84.6431,177,1059,292,584,60,8,1,3,9.01,1
1,114,2,11,0,4,37,0,68,44.64,-73.3113,1654,107,146,43,47,7,1,6,892.34,1
0,121,2,7,4,4,37,0,50,38.9087,-77.0414,601723,152,238,549,86,3,0,4,18.47,1
1,51,2,11,4,4,59,0,241,44.9673,-93.2828,1022298,2,18,393,667,9,1,3,3.28,0
0,79,2,12,4,4,32,0,162,41.4682,-72.5751,5438,280,1,183,14,3,0,5,333.83,1
0,146,2,12,4,4,32,0,116,42.3327,-95.6045,1075,111,357,539,363,3,1,4,66.37,0
1,61,1,10,0,4,30,0,183,44.797,-73.5112,4778,166,357,47,293,1,0,7,10.22,1
1,93,1,12,4,4,32,0,78,39.4584,-106.3851,277,1206,292,243,176,8,0,8,924.0,1
1,93,1,8,4,4,46,0,183,38.5234,-120.6763,832,101,292,476,486,0,0,11,1113.37,1
0,93,1,12,6,2,27,0,359,38.1485,-98.6408,215,875,313,35,504,1,1,7,3.36,0
1,127,2,11,6,2,41,0,261,32.955,-92.587,1758,1,292,319,155,5,0,0,8.05,0
0,81,4,14,0,4,32,0,62,41.3851,-80.1752,606,290,1,370,715,4,0,1,3.11,0
1,159,4,9,6,4,2,0,359,33.9778,-86.5598,3996,802,289,235,393,1,0,2,9.49,1
0,86,2,5,6,4,32,0,261,46.1966,-118.9017,3684,177,18,315,613,3,0,1,5.69,0
1,88,1,11,6,4,15,0,183,38.9583,-76.2842,5848,180,18,139,25,3,0,11,7.21,1
0,81,3,6,2,4,32,0,176,40.6152,-74.415,71485,301,184,122,82,9,0,6,26.66,0
0,145,2,5,2,2,32,0,339,39.5756,-83.7153,338,44,357,90,687,4,1,0,443.02,1
0,155,2,5,2,4,32,0,50,38.0828,-76.3477,313,49,357,38,597,7,0,9,10.23,1
1,132,2,5,2,1,32,0,50,42.728,-71.181,47249,885,292,571,265,1,1,8,11.88,1
0,27,3,2,2,4,32,0,337,37.1788,-82.695,502,366,341,373,357,3,0,5,70.13,0
1,79,2,1,2,1,32,0,107,34.4793,-87.4769,1312,1072,292,398,445,7,1,6,1.06,0
0,127,5,11,2,4,32,0,359,41.6983,-70.3001,1850,529,357,291,604,7,0,9,325.04,1
1,31,2,15,2,4,30,0,126,38.4921,-85.4524,564,954,292,337,663,5,0,6,83.9,0
1,119,2,15,2,4,32,0,183,30.251,-92.5002,1261,667,294,415,238,2,0,11,306.9,1
1,159,1,12,2,4,3,0,78,41.0001,-78.2357,3688,1187,154,124,256,0,0,5,46.24,0
0,159,4,15,2,4,27,0,221,43.7557,-97.5936,343,1473,292,441,633,4,1,7,876.63,1
0,23,2,4,2,4,41,0,233,41.0022,-79.71600000000001,1888,189,18,315,613,0,0,2,975.61,1
0,107,2,14,2,4,59,0,162,36.3011,-91.5281,4726,387,155,306,518,6,0,9,1141.09,1
